LINE_SEG_NBR,MILEPOST_START,MILEPOST_END,TRACK_SDTK_NBR,TEST_DT,GEO_CAR_NME
3,172.00000,173.00000,1,18Jul2007,GEO105
3,173.00000,173.59943,1,18Jul2007,GEO105
3,173.60011,174.00000,1,18Jul2007,GEO105
3,174.00000,174.99696,1,18Jul2007,GEO105
3,175.00000,176.00000,1,18Jul2007,GEO105
3,176.00000,177.00000,1,18Jul2007,GEO105
3,177.00000,178.00000,1,18Jul2007,GEO105
3,178.00000,179.00000,1,18Jul2007,GEO105
3,179.00000,180.00000,1,18Jul2007,GEO105
3,185.10227,185.25303,1,19Jul2007,GEO105
3,180.20000,181.00000,1,19Jul2007,GEO105
3,181.00000,182.00000,1,19Jul2007,GEO105
3,182.00000,183.00000,1,19Jul2007,GEO105
3,183.00000,184.00000,1,19Jul2007,GEO105
3,184.00000,185.00000,1,19Jul2007,GEO105
3,185.00000,185.00321,1,19Jul2007,GEO105
3,309.00000,310.00000,2,19Jul2007,GEO105
3,185.14621,186.00000,1,19Jul2007,GEO105
3,186.00000,186.31382,1,19Jul2007,GEO105
3,186.85246,187.00000,1,19Jul2007,GEO105
3,187.00000,188.00000,1,19Jul2007,GEO105
3,188.00000,189.00000,1,19Jul2007,GEO105
3,189.00000,189.68674,1,19Jul2007,GEO105
3,189.36003,190.00000,1,19Jul2007,GEO105
3,190.00000,190.57310,1,19Jul2007,GEO105
3,190.94715,191.00000,1,19Jul2007,GEO105
3,191.00000,191.14602,1,19Jul2007,GEO105
3,191.09488,191.89753,1,19Jul2007,GEO105
3,192.00000,193.00000,1,19Jul2007,GEO105
3,193.00000,194.00000,1,19Jul2007,GEO105
3,194.00000,195.00000,1,19Jul2007,GEO105
3,195.00000,196.00000,1,19Jul2007,GEO105
3,196.00000,197.00000,1,19Jul2007,GEO105
3,197.00000,198.00000,1,19Jul2007,GEO105
3,198.00000,199.00000,1,19Jul2007,GEO105
3,199.00000,200.00000,1,19Jul2007,GEO105
3,200.00000,201.00000,1,19Jul2007,GEO105
3,201.00000,202.00000,1,19Jul2007,GEO105
3,202.00000,203.00000,1,19Jul2007,GEO105
3,203.00000,204.00000,1,19Jul2007,GEO105
3,204.00000,205.00000,1,19Jul2007,GEO105
3,205.00000,206.00000,1,19Jul2007,GEO105
3,206.00000,207.00000,1,19Jul2007,GEO105
3,207.00000,208.00000,1,19Jul2007,GEO105
3,208.00000,209.00000,1,19Jul2007,GEO105
3,209.00000,210.00000,1,19Jul2007,GEO105
3,210.00000,211.00000,1,19Jul2007,GEO105
3,211.00000,212.00000,1,19Jul2007,GEO105
3,212.00000,213.00000,1,19Jul2007,GEO105
3,213.00000,214.00000,1,19Jul2007,GEO105
3,214.00000,215.00000,1,19Jul2007,GEO105
3,215.00000,216.00000,1,19Jul2007,GEO105
3,216.00000,217.00000,1,19Jul2007,GEO105
3,217.00000,218.00000,1,19Jul2007,GEO105
3,218.00000,219.00000,1,19Jul2007,GEO105
3,219.00000,220.00000,1,19Jul2007,GEO105
3,220.00000,221.00000,1,19Jul2007,GEO105
3,221.00000,222.00000,1,19Jul2007,GEO105
3,222.00000,223.00000,1,19Jul2007,GEO105
3,223.00000,224.00000,1,19Jul2007,GEO105
3,224.00000,225.00000,1,19Jul2007,GEO105
3,225.00000,226.00000,1,19Jul2007,GEO105
3,226.00000,227.00000,1,19Jul2007,GEO105
3,227.00000,227.99526,1,19Jul2007,GEO105
3,228.00000,229.00000,1,19Jul2007,GEO105
3,229.00000,230.00000,1,19Jul2007,GEO105
3,230.00000,231.00000,1,19Jul2007,GEO105
3,231.00000,232.00000,1,19Jul2007,GEO105
3,232.00000,233.00000,1,19Jul2007,GEO105
3,233.00000,233.85946,1,19Jul2007,GEO105
3,234.00000,234.31988,1,19Jul2007,GEO105
3,234.30000,235.00000,1,19Jul2007,GEO105
3,235.00000,236.00000,1,19Jul2007,GEO105
3,236.00000,237.00000,1,19Jul2007,GEO105
3,237.00000,238.00000,1,19Jul2007,GEO105
3,238.00000,239.00000,1,19Jul2007,GEO105
3,239.00000,240.00000,1,19Jul2007,GEO105
3,240.00000,241.00000,1,19Jul2007,GEO105
3,241.00000,242.00000,1,19Jul2007,GEO105
3,242.00000,242.98958,1,19Jul2007,GEO105
3,243.00000,244.00000,1,19Jul2007,GEO105
3,244.00000,245.00000,1,19Jul2007,GEO105
3,245.00000,246.00000,1,19Jul2007,GEO105
3,246.00000,247.00000,1,19Jul2007,GEO105
3,247.00000,248.00000,1,19Jul2007,GEO105
3,248.00000,248.98124,1,19Jul2007,GEO105
3,249.00000,250.00000,1,19Jul2007,GEO105
3,250.00000,251.00000,1,19Jul2007,GEO105
3,251.00000,252.00000,1,19Jul2007,GEO105
3,252.00000,253.00000,1,19Jul2007,GEO105
3,253.00000,254.00000,1,19Jul2007,GEO105
3,254.00000,254.99734,1,19Jul2007,GEO105
3,255.00000,256.00000,1,19Jul2007,GEO105
3,256.00000,256.99393,1,19Jul2007,GEO105
3,257.00000,258.00000,1,19Jul2007,GEO105
3,258.00000,259.00000,1,19Jul2007,GEO105
3,259.00000,260.00000,1,19Jul2007,GEO105
3,260.00000,261.00000,1,19Jul2007,GEO105
3,261.00000,262.00000,1,19Jul2007,GEO105
3,262.00000,263.00000,1,19Jul2007,GEO105
3,263.00000,263.03920,1,19Jul2007,GEO105
3,263.03939,264.00000,2,19Jul2007,GEO105
3,264.00000,265.00000,2,19Jul2007,GEO105
3,265.00000,266.00000,2,19Jul2007,GEO105
3,266.00000,267.00000,2,19Jul2007,GEO105
3,267.00000,268.00000,2,19Jul2007,GEO105
3,268.00000,269.00000,2,19Jul2007,GEO105
3,269.00000,270.00000,2,19Jul2007,GEO105
3,270.00000,271.00000,2,19Jul2007,GEO105
3,271.00000,272.00000,2,19Jul2007,GEO105
3,272.00000,273.00000,2,19Jul2007,GEO105
3,273.00000,274.00000,2,19Jul2007,GEO105
3,274.00000,275.00000,2,19Jul2007,GEO105
3,275.00000,276.00000,2,19Jul2007,GEO105
3,276.00000,277.00000,2,19Jul2007,GEO105
3,277.00000,278.00000,2,19Jul2007,GEO105
3,278.00000,279.00000,2,19Jul2007,GEO105
3,279.00000,280.00000,2,19Jul2007,GEO105
3,280.00000,281.00000,2,19Jul2007,GEO105
3,281.00000,282.00000,2,19Jul2007,GEO105
3,282.00000,283.00000,2,19Jul2007,GEO105
3,283.00000,284.00000,2,19Jul2007,GEO105
3,284.00000,285.00596,2,19Jul2007,GEO105
3,285.00000,286.00000,2,19Jul2007,GEO105
3,286.00000,287.00000,2,19Jul2007,GEO105
3,287.00000,288.00000,2,19Jul2007,GEO105
3,288.00000,289.00000,2,19Jul2007,GEO105
3,289.00000,290.00000,2,19Jul2007,GEO105
3,290.00000,291.00000,2,19Jul2007,GEO105
3,291.00000,292.00000,2,19Jul2007,GEO105
3,292.00000,293.00000,2,19Jul2007,GEO105
3,293.00000,294.00000,2,19Jul2007,GEO105
3,294.00000,295.00000,2,19Jul2007,GEO105
3,295.00000,296.00000,2,19Jul2007,GEO105
3,296.00000,297.00000,2,19Jul2007,GEO105
3,297.00000,298.00669,2,19Jul2007,GEO105
3,298.00000,299.00000,2,19Jul2007,GEO105
3,299.00000,300.00000,2,19Jul2007,GEO105
3,300.00000,301.00000,2,19Jul2007,GEO105
3,301.00000,302.00000,2,19Jul2007,GEO105
3,302.00000,303.00000,2,19Jul2007,GEO105
3,303.00000,304.00000,2,19Jul2007,GEO105
3,304.00000,305.00000,2,19Jul2007,GEO105
3,305.00000,306.00000,2,19Jul2007,GEO105
3,306.00000,307.00000,2,19Jul2007,GEO105
3,307.00000,307.99431,2,19Jul2007,GEO105
3,308.00000,309.03053,2,19Jul2007,GEO105
3,310.00000,311.00000,2,19Jul2007,GEO105
3,311.00000,312.00000,2,19Jul2007,GEO105
3,312.00000,313.00000,2,19Jul2007,GEO105
3,313.00000,313.20000,2,19Jul2007,GEO105
3,313.20030,314.00000,1,19Jul2007,GEO105
3,314.00000,315.00000,1,19Jul2007,GEO105
3,315.00000,316.00000,1,19Jul2007,GEO105
3,316.00000,317.00000,1,19Jul2007,GEO105
3,317.00000,318.00000,1,19Jul2007,GEO105
3,318.00000,318.85310,1,19Jul2007,GEO105
3,319.00000,320.00000,1,19Jul2007,GEO105
3,320.00000,321.00000,1,19Jul2007,GEO105
3,321.00000,322.00000,1,19Jul2007,GEO105
3,322.00000,323.00000,1,19Jul2007,GEO105
3,323.00000,324.00000,1,19Jul2007,GEO105
3,324.00000,325.00000,1,19Jul2007,GEO105
3,325.00000,326.00000,1,19Jul2007,GEO105
3,326.00000,327.00000,1,19Jul2007,GEO105
3,327.00000,328.00000,1,19Jul2007,GEO105
3,328.00000,329.00000,1,19Jul2007,GEO105
3,329.00000,330.00000,1,19Jul2007,GEO105
3,330.00000,331.00000,1,19Jul2007,GEO105
3,331.00000,332.00000,1,19Jul2007,GEO105
3,332.00000,333.00000,1,19Jul2007,GEO105
3,333.00000,334.00000,1,19Jul2007,GEO105
3,334.00000,335.00000,1,19Jul2007,GEO105
3,335.00000,336.00000,1,19Jul2007,GEO105
3,336.00000,337.00000,1,19Jul2007,GEO105
3,337.00000,338.00000,1,19Jul2007,GEO105
3,338.00000,339.00000,1,19Jul2007,GEO105
3,339.00000,340.00000,1,19Jul2007,GEO105
3,340.00000,341.00000,1,19Jul2007,GEO105
3,341.00000,342.00000,1,19Jul2007,GEO105
3,342.00000,343.00000,1,19Jul2007,GEO105
3,343.00000,344.00000,1,19Jul2007,GEO105
3,344.00000,345.00000,1,19Jul2007,GEO105
3,345.00000,345.99261,1,19Jul2007,GEO105
3,346.00000,346.83390,1,19Jul2007,GEO105
3,347.23873,348.00000,2,19Jul2007,GEO105
3,348.00000,348.99904,2,19Jul2007,GEO105
3,349.00000,350.00000,2,19Jul2007,GEO105
3,350.00000,351.00000,2,19Jul2007,GEO105
3,351.00000,352.00000,2,19Jul2007,GEO105
3,352.00000,353.00000,2,19Jul2007,GEO105
3,353.00000,354.00000,2,19Jul2007,GEO105
3,354.00000,355.00000,2,19Jul2007,GEO105
3,355.00000,356.00000,2,19Jul2007,GEO105
3,356.00000,357.00000,2,19Jul2007,GEO105
3,357.00000,358.00000,2,19Jul2007,GEO105
3,358.00000,359.00000,2,19Jul2007,GEO105
3,359.00000,360.00000,2,19Jul2007,GEO105
3,360.00000,361.00000,2,19Jul2007,GEO105
3,361.00000,362.00000,2,19Jul2007,GEO105
3,362.00000,363.00000,2,19Jul2007,GEO105
3,363.00000,364.00000,2,19Jul2007,GEO105
3,364.00000,365.00000,2,19Jul2007,GEO105
3,365.00000,366.00000,2,19Jul2007,GEO105
3,366.00000,367.00000,2,19Jul2007,GEO105
3,367.00000,368.00000,2,19Jul2007,GEO105
3,368.00000,369.00000,2,19Jul2007,GEO105
3,369.00000,370.00000,2,19Jul2007,GEO105
3,370.00000,370.98996,2,19Jul2007,GEO105
3,371.00000,371.99488,2,19Jul2007,GEO105
3,372.00000,373.00000,2,19Jul2007,GEO105
3,373.00000,374.00000,2,19Jul2007,GEO105
3,374.00000,374.16609,2,19Jul2007,GEO105
3,374.31142,375.00000,1,19Jul2007,GEO105
3,375.00000,376.00000,1,19Jul2007,GEO105
3,376.00000,377.00000,1,19Jul2007,GEO105
3,377.00000,378.00000,1,19Jul2007,GEO105
3,378.00000,379.00000,1,19Jul2007,GEO105
3,379.00000,380.00000,1,19Jul2007,GEO105
3,380.00000,381.00000,1,19Jul2007,GEO105
3,381.00000,382.00000,1,19Jul2007,GEO105
3,382.00000,383.00000,1,19Jul2007,GEO105
3,383.00000,383.98844,1,19Jul2007,GEO105
3,384.00000,385.00000,1,19Jul2007,GEO105
3,385.00000,386.00000,1,19Jul2007,GEO105
3,386.00000,387.00000,1,19Jul2007,GEO105
3,387.00000,388.00000,1,19Jul2007,GEO105
3,388.00000,388.40394,1,19Jul2007,GEO105
3,405.50000,405.92045,2,19Jul2007,GEO105
3,405.92064,406.00000,1,19Jul2007,GEO105
3,406.00000,407.00000,1,19Jul2007,GEO105
3,407.00000,408.00000,1,19Jul2007,GEO105
3,408.00000,409.00000,1,19Jul2007,GEO105
3,409.00000,410.00000,1,19Jul2007,GEO105
3,410.00000,410.99488,1,19Jul2007,GEO105
3,411.00000,412.00000,1,19Jul2007,GEO105
3,412.00000,413.00000,1,19Jul2007,GEO105
3,413.00000,414.00000,1,19Jul2007,GEO105
3,414.00000,415.00000,1,19Jul2007,GEO105
3,415.00000,416.00000,1,19Jul2007,GEO105
3,416.00000,417.00000,1,19Jul2007,GEO105
3,417.00000,418.00000,1,19Jul2007,GEO105
3,418.00000,419.00000,1,19Jul2007,GEO105
3,419.00000,420.00000,1,19Jul2007,GEO105
3,420.00000,420.98636,1,19Jul2007,GEO105
3,421.00000,422.00000,1,19Jul2007,GEO105
3,422.00000,423.00000,1,19Jul2007,GEO105
3,423.00000,424.00000,1,19Jul2007,GEO105
3,424.00000,424.93977,1,19Jul2007,GEO105
3,424.93996,424.99507,0,19Jul2007,GEO105
3,425.00000,426.00000,0,19Jul2007,GEO105
3,426.00000,426.41268,0,19Jul2007,GEO105
3,426.41287,426.95018,1,19Jul2007,GEO105
3,427.00000,428.00000,1,19Jul2007,GEO105
3,428.00000,429.00000,1,19Jul2007,GEO105
3,429.00000,430.00000,1,19Jul2007,GEO105
3,430.00000,430.94133,1,19Jul2007,GEO105
3,431.00000,432.00000,1,19Jul2007,GEO105
3,432.00000,433.00000,1,19Jul2007,GEO105
3,433.00000,434.00000,1,19Jul2007,GEO105
3,434.00000,435.00000,1,19Jul2007,GEO105
3,435.00000,435.96893,1,19Jul2007,GEO105
3,436.00000,437.00000,1,19Jul2007,GEO105
3,437.00000,438.00000,1,19Jul2007,GEO105
3,438.00000,439.00000,1,19Jul2007,GEO105
3,439.00000,440.00000,1,19Jul2007,GEO105
3,440.00000,441.00000,1,19Jul2007,GEO105
3,441.00000,442.00000,1,19Jul2007,GEO105
3,442.00000,443.00000,1,19Jul2007,GEO105
3,443.00000,443.99602,1,19Jul2007,GEO105
3,444.00000,444.10643,1,19Jul2007,GEO105
2,433.96113,433.99066,0,10Aug2007,GEO107
2,433.00000,433.96094,1,10Aug2007,GEO107
2,432.77746,433.00000,1,10Aug2007,GEO107
2,432.00000,432.98465,1,10Aug2007,GEO107
2,431.00000,431.00000,1,10Aug2007,GEO107
2,324.00000,325.00000,0,13Aug2007,GEO107
1,2.11926,3.00000,0,10Aug2007,GEO499
1,3.00000,3.13214,0,10Aug2007,GEO499
1,3.19981,3.63409,0,10Aug2007,GEO499
1,4.00000,4.08238,0,10Aug2007,GEO499
1,2.06666,2.09943,0,10Aug2007,GEO499
1,2.01041,2.06628,0,10Aug2007,GEO499
1,1.21130,1.24407,0,10Aug2007,GEO499
1,1.59924,1.21092,0,10Aug2007,GEO499
1,0.01363,1.00000,0,10Aug2007,GEO499
1,0.00000,2.00000,0,10Aug2007,GEO499
1,26.00000,26.03276,0,10Aug2007,GEO499
2,430.04566,430.77333,0,13Aug2007,GEO107
2,429.02771,430.00000,0,13Aug2007,GEO107
2,428.87401,428.95910,0,13Aug2007,GEO107
2,428.00000,428.91674,0,13Aug2007,GEO107
2,427.00000,428.00000,0,13Aug2007,GEO107
2,426.02040,427.00000,0,13Aug2007,GEO107
2,425.01858,426.00000,0,13Aug2007,GEO107
2,424.00000,425.00000,0,13Aug2007,GEO107
2,423.00000,424.00000,0,13Aug2007,GEO107
2,422.00000,423.00000,0,13Aug2007,GEO107
2,421.01168,422.00000,0,13Aug2007,GEO107
2,420.00706,421.00000,0,13Aug2007,GEO107
2,419.00000,419.95000,0,13Aug2007,GEO107
2,418.00000,419.00000,0,13Aug2007,GEO107
2,417.00000,418.00000,0,13Aug2007,GEO107
2,416.01347,417.00000,0,13Aug2007,GEO107
2,415.00000,415.90644,0,13Aug2007,GEO107
2,414.00000,415.00000,0,13Aug2007,GEO107
2,413.01073,414.00000,0,13Aug2007,GEO107
2,412.06093,413.00000,0,13Aug2007,GEO107
2,411.01910,412.00000,0,13Aug2007,GEO107
2,410.00000,411.00000,0,13Aug2007,GEO107
2,409.00000,410.00000,0,13Aug2007,GEO107
2,408.07396,409.00000,0,13Aug2007,GEO107
2,407.04546,408.00000,0,13Aug2007,GEO107
2,406.01211,407.00000,0,13Aug2007,GEO107
2,405.00000,406.00000,0,13Aug2007,GEO107
2,404.00000,405.00000,0,13Aug2007,GEO107
2,403.00000,404.00000,0,13Aug2007,GEO107
2,402.00000,403.00000,0,13Aug2007,GEO107
2,401.00000,402.00000,0,13Aug2007,GEO107
2,400.00000,401.00000,0,13Aug2007,GEO107
2,399.02553,400.00000,0,13Aug2007,GEO107
2,398.00314,399.00000,0,13Aug2007,GEO107
2,397.00000,397.96055,0,13Aug2007,GEO107
2,396.00000,397.00000,0,13Aug2007,GEO107
2,395.00501,396.00000,0,13Aug2007,GEO107
2,394.00000,395.00000,0,13Aug2007,GEO107
2,393.00000,394.00000,0,13Aug2007,GEO107
2,392.00000,393.00000,0,13Aug2007,GEO107
2,391.00229,392.00000,0,13Aug2007,GEO107
2,390.00000,391.00000,0,13Aug2007,GEO107
2,389.03540,390.00000,0,13Aug2007,GEO107
2,388.00000,389.00000,0,13Aug2007,GEO107
2,387.00000,388.00000,0,13Aug2007,GEO107
2,386.00000,387.00000,0,13Aug2007,GEO107
2,385.00000,386.00000,0,13Aug2007,GEO107
2,384.00000,385.00000,0,13Aug2007,GEO107
2,383.00000,384.00000,0,13Aug2007,GEO107
2,382.00000,383.00000,0,13Aug2007,GEO107
2,381.00427,382.00000,0,13Aug2007,GEO107
2,380.00000,381.00000,0,13Aug2007,GEO107
2,379.00000,380.00000,0,13Aug2007,GEO107
2,378.00149,379.00000,0,13Aug2007,GEO107
2,377.00381,378.00000,0,13Aug2007,GEO107
2,376.00000,377.00000,0,13Aug2007,GEO107
2,375.07307,376.00000,0,13Aug2007,GEO107
2,374.00000,375.00000,0,13Aug2007,GEO107
2,373.00800,374.00000,0,13Aug2007,GEO107
2,372.00000,373.00000,0,13Aug2007,GEO107
2,371.00000,372.00000,0,13Aug2007,GEO107
2,370.00000,371.00000,0,13Aug2007,GEO107
2,369.00000,370.00000,0,13Aug2007,GEO107
2,368.00000,369.00000,0,13Aug2007,GEO107
2,367.09435,368.00000,0,13Aug2007,GEO107
2,366.00173,367.00000,0,13Aug2007,GEO107
2,365.01256,366.00000,0,13Aug2007,GEO107
2,364.00000,365.00000,0,13Aug2007,GEO107
2,363.00000,364.00000,0,13Aug2007,GEO107
2,362.00075,363.00000,0,13Aug2007,GEO107
2,361.00000,362.00000,0,13Aug2007,GEO107
2,360.02260,361.00000,0,13Aug2007,GEO107
2,359.00000,360.00000,0,13Aug2007,GEO107
2,358.00000,359.00000,0,13Aug2007,GEO107
2,357.00000,358.00000,0,13Aug2007,GEO107
2,356.00052,357.00000,0,13Aug2007,GEO107
2,355.00240,356.00000,0,13Aug2007,GEO107
2,354.00000,355.00000,0,13Aug2007,GEO107
2,353.00000,354.00000,0,13Aug2007,GEO107
2,352.00000,353.00000,0,13Aug2007,GEO107
2,351.00000,352.00000,0,13Aug2007,GEO107
2,350.00000,351.00000,0,13Aug2007,GEO107
2,349.00000,350.00000,0,13Aug2007,GEO107
2,348.00000,349.00000,0,13Aug2007,GEO107
2,347.00340,348.00000,0,13Aug2007,GEO107
2,346.00000,346.97741,0,13Aug2007,GEO107
2,345.00682,346.00000,0,13Aug2007,GEO107
2,344.00000,344.99834,0,13Aug2007,GEO107
2,343.00000,344.00000,0,13Aug2007,GEO107
2,342.06369,343.00000,0,13Aug2007,GEO107
2,341.00000,342.00000,0,13Aug2007,GEO107
2,340.00000,341.00000,0,13Aug2007,GEO107
2,339.00077,340.00000,0,13Aug2007,GEO107
2,338.00000,339.00000,0,13Aug2007,GEO107
2,337.00000,338.00000,0,13Aug2007,GEO107
2,336.00000,337.00000,0,13Aug2007,GEO107
2,335.00000,336.00000,0,13Aug2007,GEO107
2,334.00000,335.00000,0,13Aug2007,GEO107
2,333.00000,334.00000,0,13Aug2007,GEO107
2,332.00000,333.00000,0,13Aug2007,GEO107
2,331.01061,332.00000,0,13Aug2007,GEO107
2,330.00000,331.00000,0,13Aug2007,GEO107
2,329.00000,330.00000,0,13Aug2007,GEO107
2,328.00903,329.00000,0,13Aug2007,GEO107
2,327.00000,328.00000,0,13Aug2007,GEO107
2,326.00000,327.00000,0,13Aug2007,GEO107
2,325.00075,326.00000,0,13Aug2007,GEO107
2,323.00000,324.00000,0,13Aug2007,GEO107
2,322.00000,323.00000,0,13Aug2007,GEO107
2,321.00000,322.00000,0,13Aug2007,GEO107
2,320.01123,321.00000,0,13Aug2007,GEO107
2,319.00000,320.00000,0,13Aug2007,GEO107
2,318.00000,319.00000,0,13Aug2007,GEO107
2,317.01184,318.00000,0,13Aug2007,GEO107
2,316.00000,317.00000,0,13Aug2007,GEO107
2,315.00000,316.00000,0,13Aug2007,GEO107
2,314.05355,315.00000,0,13Aug2007,GEO107
2,313.00000,314.00000,0,13Aug2007,GEO107
2,312.00000,313.00000,0,13Aug2007,GEO107
2,311.00000,312.00000,0,13Aug2007,GEO107
2,310.00000,311.00000,0,13Aug2007,GEO107
2,309.00379,310.00000,0,13Aug2007,GEO107
2,308.00268,309.00000,0,13Aug2007,GEO107
2,307.00000,308.00000,0,13Aug2007,GEO107
2,306.00000,307.00000,0,13Aug2007,GEO107
2,305.00076,306.00000,0,13Aug2007,GEO107
2,304.00095,305.00000,0,13Aug2007,GEO107
2,303.00000,304.00000,0,13Aug2007,GEO107
2,302.00384,303.00000,0,13Aug2007,GEO107
2,301.00000,302.00000,0,13Aug2007,GEO107
2,300.00000,301.00000,0,13Aug2007,GEO107
2,299.00000,300.00000,0,13Aug2007,GEO107
2,298.77061,299.00000,0,13Aug2007,GEO107
2,298.65507,298.71835,0,13Aug2007,GEO107
2,298.00095,298.71816,0,13Aug2007,GEO107
2,297.00000,298.00000,0,13Aug2007,GEO107
2,296.00000,297.00000,0,13Aug2007,GEO107
2,295.00000,296.00000,0,13Aug2007,GEO107
2,294.00000,295.00000,0,13Aug2007,GEO107
2,293.00000,294.00000,0,13Aug2007,GEO107
2,292.00000,293.00000,0,13Aug2007,GEO107
2,291.00075,292.00000,0,13Aug2007,GEO107
2,290.00407,291.00000,0,13Aug2007,GEO107
2,289.00057,290.00000,0,13Aug2007,GEO107
2,288.00000,289.00000,0,13Aug2007,GEO107
2,287.00000,288.00000,0,13Aug2007,GEO107
2,286.00000,287.00000,0,13Aug2007,GEO107
2,285.00000,286.00000,0,13Aug2007,GEO107
2,284.01629,285.00000,0,13Aug2007,GEO107
2,283.01560,284.00000,0,13Aug2007,GEO107
2,282.01061,283.00000,0,13Aug2007,GEO107
2,281.00000,282.00000,0,13Aug2007,GEO107
2,280.00000,281.00000,0,13Aug2007,GEO107
2,279.00000,280.00000,0,13Aug2007,GEO107
2,278.20690,279.00000,0,13Aug2007,GEO107
2,278.00000,278.18375,0,13Aug2007,GEO107
2,277.26557,278.00000,0,13Aug2007,GEO107
2,277.01652,277.26537,1,13Aug2007,GEO107
2,276.66017,276.86413,1,13Aug2007,GEO107
2,276.00000,276.24537,1,13Aug2007,GEO107
2,275.35151,276.00000,1,13Aug2007,GEO107
2,275.29431,275.35132,0,13Aug2007,GEO107
2,169.00000,170.00000,0,14Aug2007,GEO107
2,275.76821,275.76935,1,14Aug2007,GEO107
2,276.64527,276.81830,1,14Aug2007,GEO107
2,276.07153,276.09443,1,14Aug2007,GEO107
2,275.79901,276.00000,1,14Aug2007,GEO107
2,275.00000,275.79882,0,14Aug2007,GEO107
2,274.00000,274.97488,0,14Aug2007,GEO107
2,273.00491,274.00000,0,14Aug2007,GEO107
2,272.00000,273.00000,0,14Aug2007,GEO107
2,271.00079,272.00000,0,14Aug2007,GEO107
2,270.00000,271.00000,0,14Aug2007,GEO107
2,269.00000,270.00000,0,14Aug2007,GEO107
2,268.00094,269.00000,0,14Aug2007,GEO107
2,267.00000,268.00000,0,14Aug2007,GEO107
2,266.01115,267.00000,0,14Aug2007,GEO107
2,265.00000,266.00000,0,14Aug2007,GEO107
2,264.00000,265.00000,0,14Aug2007,GEO107
2,263.00000,264.00000,0,14Aug2007,GEO107
2,262.00605,263.00000,0,14Aug2007,GEO107
2,261.03651,262.00000,0,14Aug2007,GEO107
2,260.00000,260.99132,0,14Aug2007,GEO107
2,259.00259,260.00000,0,14Aug2007,GEO107
2,258.00339,259.00000,0,14Aug2007,GEO107
2,257.00000,258.00000,0,14Aug2007,GEO107
2,256.00000,257.00000,0,14Aug2007,GEO107
2,255.04173,256.00000,0,14Aug2007,GEO107
2,254.00000,255.00000,0,14Aug2007,GEO107
2,253.00000,254.00000,0,14Aug2007,GEO107
2,252.00000,253.00000,0,14Aug2007,GEO107
2,251.00251,252.00000,0,14Aug2007,GEO107
2,250.00000,251.00000,0,14Aug2007,GEO107
2,249.00000,250.00000,0,14Aug2007,GEO107
2,248.00000,249.00000,0,14Aug2007,GEO107
2,247.00171,248.00000,0,14Aug2007,GEO107
2,246.00000,247.00000,0,14Aug2007,GEO107
2,245.05144,246.00000,0,14Aug2007,GEO107
2,244.00000,245.00000,0,14Aug2007,GEO107
2,243.00270,244.00000,0,14Aug2007,GEO107
2,242.00332,243.00000,0,14Aug2007,GEO107
2,241.00000,242.00000,0,14Aug2007,GEO107
2,240.00000,241.00000,0,14Aug2007,GEO107
2,239.02660,240.00000,0,14Aug2007,GEO107
2,238.00000,239.00000,0,14Aug2007,GEO107
2,237.00000,238.00000,0,14Aug2007,GEO107
2,236.00114,237.00000,0,14Aug2007,GEO107
2,235.00000,236.00000,0,14Aug2007,GEO107
2,234.00244,235.00000,0,14Aug2007,GEO107
2,233.07740,234.00000,0,14Aug2007,GEO107
2,232.00000,233.00000,0,14Aug2007,GEO107
2,231.00000,232.00000,0,14Aug2007,GEO107
2,230.00000,231.00000,0,14Aug2007,GEO107
2,229.02118,230.00000,0,14Aug2007,GEO107
2,228.00000,229.00000,0,14Aug2007,GEO107
2,227.00000,228.00000,0,14Aug2007,GEO107
2,226.08192,227.00000,0,14Aug2007,GEO107
2,225.00000,226.00000,0,14Aug2007,GEO107
2,224.00000,225.00000,0,14Aug2007,GEO107
2,223.00000,224.00000,0,14Aug2007,GEO107
2,222.00000,223.00000,0,14Aug2007,GEO107
2,221.11804,222.00000,0,14Aug2007,GEO107
2,220.00000,221.00000,0,14Aug2007,GEO107
2,219.00889,220.00000,0,14Aug2007,GEO107
2,218.00000,219.00000,0,14Aug2007,GEO107
2,217.00000,218.00000,0,14Aug2007,GEO107
2,216.00000,217.00000,0,14Aug2007,GEO107
2,215.00038,216.00000,0,14Aug2007,GEO107
2,214.00000,215.00000,0,14Aug2007,GEO107
2,213.00212,214.00000,0,14Aug2007,GEO107
2,212.00000,213.00000,0,14Aug2007,GEO107
2,211.02672,212.00000,0,14Aug2007,GEO107
2,210.00000,211.00000,0,14Aug2007,GEO107
2,209.02217,210.00000,0,14Aug2007,GEO107
2,208.00000,209.00000,0,14Aug2007,GEO107
2,207.07180,208.00000,0,14Aug2007,GEO107
2,206.00000,207.00000,0,14Aug2007,GEO107
2,205.00000,206.00000,0,14Aug2007,GEO107
2,204.00000,205.00000,0,14Aug2007,GEO107
2,203.02555,204.00000,0,14Aug2007,GEO107
2,202.00000,203.00000,0,14Aug2007,GEO107
2,201.00000,202.00000,0,14Aug2007,GEO107
2,200.00000,201.00000,0,14Aug2007,GEO107
2,199.00000,200.00000,0,14Aug2007,GEO107
2,198.00536,199.00000,0,14Aug2007,GEO107
2,197.00000,198.00000,0,14Aug2007,GEO107
2,196.00000,197.00000,0,14Aug2007,GEO107
2,195.00259,196.00000,0,14Aug2007,GEO107
